rank,ch_raw,career_high,prev_career_high,at_career_high,is_new_career_high,player,age,country,flag,points,rank_change,current,previous,next,max,is_playing
272,NCH (277),272,277,yes,yes,Fangran Tian,22,CHN,CHN,254,+5,+11,Bengaluru R16 263 342,,,yes
273,132,132,,no,no,Yuriko Miyazaki,30,GBR,GBR,254,,-1,,,,no
274,266,266,,no,no,Mia Ristić,19,SRB,SRB,254,,-1,,,,no
275,119,119,,no,no,Lizette Cabrera,28,AUS,AUS,253,,-1,,,,no
276,272,272,,no,no,Dalila Spiteri,28,ITA,ITA,249,,-1,,Lost in Altenkirchen R32,,no
277,196,196,,no,no,Lucie Havlíčková,20,CZE,CZE,246,,-1,,,,no
278,242,242,,no,no,Mei Yamaguchi,26,JPN,JPN,242,+8,+7,Bengaluru R16 251 330,,,yes
279,CH,279,,yes,no,Jeline Vandromme,18,BEL,BEL,242,,+1,,Lost in Macon R32,,no
280,38,38,,no,no,Heather Watson,33,GBR,GBR,241,,-2,,,,no
281,189,189,,no,no,Katharina Hobgarski,28,GER,GER,241,,-1,,,,no
282,274,274,,no,no,Mika Stojsavljevic,17,GBR,GBR,239,,-1,,,,no
283,149,149,,no,no,Katrina Scott,21,USA,USA,238,,+1,,Lost in Midland R32,,no
284,NCH (285),284,285,yes,yes,Tessa Johanna Brockmann,20,GER,GER,237,+6,+5,Altenkirchen R16 244 303,,,yes
285,284,284,,no,no,Hiromi Abe,25,JPN,JPN,237,,-1,,,,no
286,230,230,,no,no,Anna Rogers,27,USA,USA,236,,-1,,Lost in Midland R32,,no
287,CH,287,,yes,no,Vendula Valdmannová,18,CZE,CZE,236,,+1,Altenkirchen R32 244 310,,,yes
288,224,224,,no,no,Wakana Sonobe,18,JPN,JPN,232,,+1,,,,no
289,139,139,,no,no,Tessah Andrianjafitrimo,27,FRA,FRA,230,-7,-7,,,,no
290,288,288,,no,no,Samira de Stefano,21,ITA,ITA,230,,+1,,,,no
291,40,40,,no,no,Tereza Martincová,31,CZE,CZE,228,,+1,,,,no
292,280,280,,no,no,Carolyn Ansari,25,USA,USA,228,-4,-7,Midland R32 240 350,,,yes
293,31,31,,no,no,Zarina Diyas,32,KAZ,KAZ,225,,,,,,no
294,95,95,,no,no,Robin Montgomery,21,USA,USA,224,,,,,,no
295,288,288,,no,no,Anouck Vrancken Peeters,23,NED,NED,224,,,The Hague QF,,,yes
296,243,243,,no,no,Anastasia Zolotareva,24,RUS,RUS,223,,,,Lost in Antalya 6 R32,,no
297,213,213,,no,no,Haruka Kaji,31,JPN,JPN,219,+5,+5,Macon R16 224 263,,,yes
298,263,263,,no,no,Lia Karatancheva,22,BUL,BUL,219,-1,-2,,Lost in Midland R32,,no
299,204,204,,no,no,Sakura Hosogi,25,JPN,JPN,219,+24,+20,Midland R16**Qual. Midland W****Qual. Midland W** Midland R16 231 329,,,yes
300,35,35,,no,no,Polona Hercog,35,SLO,SLO,218,+15,+14,,Lost in Antalya 6 SF,,no
301,NCH (307),301,307,yes,yes,Katarina Jokić,27,SRB,SRB,218,+12,+12,Midland R16 230 328,,,yes
302,178,178,,no,no,Kyōka Okamura,30,JPN,JPN,216,,-4,,,,no
303,293,293,,no,no,Rina Saigo,25,JPN,JPN,216,,-4,,,,no
304,226,226,,no,no,Ekaterina Reyngold,24,RUS,RUS,215,,-4,,,,no
305,214,214,,no,no,Ayla Aksu,29,TUR,TUR,215,,+5,Macon R16 220 259,,,yes
306,295,295,,no,no,Elena Ruxandra Bertea,19,ROU,ROU,215,,-5,,,,no
307,61,61,,no,no,Jule Niemeier,26,GER,GER,212,-4,-1,The Hague R16,,,yes
308,NCH (312),308,312,yes,yes,Jennifer Ruggeri,22,ITA,ITA,209,+8,+7,,Lost in Antalya 6 QF,,no
309,293,293,,no,no,Dayeon Back,24,KOR,KOR,209,,-3,,Lost in Bengaluru R32,,no
310,250,250,,no,no,Julie Štruplová,21,CZE,CZE,209,+11,+9,Altenkirchen R16 216 275,,,yes
311,307,307,,no,no,Laura Hietaranta,22,FIN,FIN,208,,-4,,,,no
312,282,282,,no,no,Akasha Urhobo,19,USA,USA,207,,-4,,,,no
313,301,301,,no,no,Alicia Herrero Liñana,27,ESP,ESP,207,,-4,,,,no
314,221,221,,no,no,Gabriela Cé,32,BRA,BRA,207,,-4,Macon R32 210 254,,,yes
315,103,103,,no,no,Katarina Zavatska,26,UKR,UKR,207,,-4,,,,no
316,299,299,,no,no,Eunhye Lee,25,KOR,KOR,207,-2,+2,Macon R16 212 251,,,yes
317,213,213,,no,no,Valentina Ryser,24,SUI,SUI,206,+7,+8,Altenkirchen R16 213 272,,,yes
318,217,217,,no,no,Renata Jamrichová,18,SVK,SVK,206,-14,-6,,,,no
319,158,158,,no,no,Lea Bošković,26,CRO,CRO,206,,-7,,Lost in Altenkirchen R32,,no
320,292,292,,no,no,Aurora Zantedeschi,25,ITA,ITA,204,+6,+7,Antalya 7 R16,Lost in Antalya 6 QF,,yes
321,211,211,,no,no,Margaux Rouvroy,24,FRA,FRA,201,,-4,Macon R32 204 248,,,yes
322,313,313,,no,no,Vivian Wolff,27,USA,USA,201,,-3,Las Vegas R32,,,yes
323,NCH (327),323,327,yes,yes,Lea Ma,25,USA,USA,200,+4,+3,**Qual. Midland W**,Lost in Midland R32,,yes
324,275,275,,no,no,Alevtina Ibragimova,21,RUS,RUS,199,,-2,,,,no
325,321,321,,no,no,Daria Khomutsianskaya,22,BLR,BLR,198,,,,,,no
326,150,150,,no,no,En-shuo Liang,25,TWN,TWN,197,+34,+20,**Qual. Oeiras 2 W**,Lost in Oeiras 2 R16,,yes
327,136,136,,no,no,Gabriela Lee,30,ROU,ROU,196,+25,+14,Midland R16 208 306,,,yes
328,305,305,,no,no,Martyna Kubka,24,POL,POL,196,+11,+8,Altenkirchen R16 203 262,,,yes
329,CH,329,,yes,no,Viktória Morvayová,24,SVK,SVK,195,,,,,,no
330,286,286,,no,no,Alisa Oktiabreva,17,RUS,RUS,195,,,The Hague R16,,,yes
331,317,317,,no,no,Tiphanie Lemaître,25,FRA,FRA,194,-13,-7,,Lost in Qual. Les Sables d'Olonne R1 Lost in Les Sables d'Olonne R32,,no
332,328,328,,no,no,Miho Kuramochi,27,JPN,JPN,194,-4,-2,,,,no
333,315,315,,no,no,Alexandra Shubladze,20,RUS,RUS,193,+12,+8,,Lost in Antalya 6 QF,,no
334,CH,334,,yes,no,Yidi Yang,26,CHN,CHN,192,+1,+2,**Qual. Les Sables d'Olonne W**,Lost in Les Sables d'Olonne R32,,yes
335,332,332,,no,no,Katarína Kuzmová,24,SVK,SVK,192,,-3,,,,no
336,235,235,,no,no,Amarni Banks,23,GBR,GBR,191,,-3,,,,no
337,299,299,,no,no,Francesca Curmi,23,MLT,MLT,190,,-1,,Lost in Bengaluru R32,,no
338,266,266,,no,no,Tina Smith,23,AUS,AUS,189,,-1,,,,no
339,330,330,,no,no,Francesca Pace,20,ITA,ITA,189,+1,+1,,Lost in Macon R32,,no
340,308,308,,no,no,Victoria Bosio,31,ARG,ARG,188,,-2,,,,no
341,133,133,,no,no,Isabella Shinikova,34,BUL,BUL,187,,,,,,no
342,65,65,,no,no,Erika Andreeva,21,RUS,RUS,186,+20,+11,Bengaluru R16 195 274,,,yes
343,169,169,,no,no,Han-na Chang,27,USA,USA,186,,-1,,Lost in Midland R32,,no
344,81,81,,no,no,Nina Stojanović,29,SRB,SRB,185,,-1,,,,no
345,290,290,,no,no,Ariana Geerlings,20,ESP,ESP,185,,-1,,,,no
346,173,173,,no,no,Aliona Falei,21,BLR,BLR,185,+10,+5,Macon R16 190 229,,,yes
347,338,338,,no,no,Natalija Senić,23,SRB,SRB,185,+6,+3,Antalya 7 R16,Lost in Antalya 6 R16,,yes
348,14,14,,no,no,Petra Martić,35,CRO,CRO,183,,-2,,,,no
349,345,345,,no,no,Mia Pohánková,17,SVK,SVK,183,,-2,,,,no
350,322,322,,no,no,Elena Malygina,25,EST,EST,183,,-2,,Lost in Altenkirchen R32,,no
351,317,317,,no,no,Julieta Pareja,17,USA,USA,182,,-1,Las Vegas R32,,,yes
352,340,340,,no,no,Monika Ekstrand,18,USA,USA,182,,-1,,,,no
353,NCH (354),353,354,yes,yes,Hibah Shaikh,23,USA,USA,181,,+1,,,,no
354,2,2,,no,no,Vera Zvonareva,41,RUS,RUS,180,+3,+2,,Lost in Qual. Dubai R1,,no
355,47,47,,no,no,Yafan Wang,31,CHN,CHN,180,,,,,,no
356,200,200,,no,no,Han Shi,20,CHN,CHN,179,-25,-13,Monastir 8 R16,Lost in Monastir 7 R16,,yes
357,114,114,,no,no,Sijia Wei,22,CHN,CHN,178,,+1,,,,no
358,203,203,,no,no,Carlota Martinez Cirez,25,ESP,ESP,177,,+1,,Lost in Antalya 6 R32,,no
359,NCH (361),359,361,yes,yes,Yasmine Kabbaj,22,MAR,MAR,177,,+2,,,,no
360,NCH (363),360,363,yes,yes,Eva Bennemann,18,GER,GER,176,+3,+1,,Lost in Altenkirchen R32,,no
361,196,196,,no,no,Kristina Dmitruk,22,BLR,BLR,174,,+3,,,,no
362,143,143,,no,no,Nastasja Schunk,22,GER,GER,174,,+3,,Lost in Altenkirchen R32,,no
363,320,320,,no,no,Jenny Duerst,26,SUI,SUI,174,,+3,,,,no
364,183,183,,no,no,Giorgia Pedone,21,ITA,ITA,173,,+3,Antalya 7 R16,Lost in Antalya 6 R32,,yes
365,363,363,,no,no,Haley Giavara,25,USA,USA,173,,+3,Las Vegas R32,,,yes
366,359,359,,no,no,Ane Mintegi Del Olmo,22,ESP,ESP,173,+7,+4,,Lost in Antalya 6 R16,,no
367,NCH (376),367,376,yes,yes,Alina Granwehr,22,SUI,SUI,173,+15,+8,Altenkirchen R16 180 239,,,yes
368,348,348,,no,no,Eryn Cayetano,24,USA,USA,173,-19,-10,Las Vegas R32,,,yes
369,82,82,,no,no,Emina Bektas,32,USA,USA,172,,,,,,no
370,149,149,,no,no,Martina Capurro Taborda,28,ARG,ARG,172,,+1,,Lost in Qual. Midland R1,,no
371,NCH (372),371,372,yes,yes,Amandine Monnot,24,FRA,FRA,172,+3,+4,Macon R16 177 216,,,yes
372,131,131,,no,no,Carol Zhao,30,CAN,CAN,171,-38,-19,,,,no
373,35,35,,no,no,Madison Brengle,35,USA,USA,170,+27,+14,Midland R16 182 280,,,yes
374,NCH (401),374,401,yes,yes,Angelina Voloshchuk,18,POR,POR,170,+27,+14,,Lost in Oeiras 2 R16,,no
375,305,305,,no,no,Martha Matoula,28,GRE,GRE,170,,-4,The Hague R16,,,yes
376,237,237,,no,no,Wushuang Zheng,27,CHN,CHN,169,,-4,,,,no
377,347,347,,no,no,Elena Micic,21,AUS,AUS,167,,-2,,,,no
378,69,69,,no,no,Dalila Jakupović,34,SLO,SLO,167,+7,+3,**Qual. Oeiras 2 W**,Lost in Oeiras 2 R32,,yes
379,296,296,,no,no,Eri Shimizu,27,JPN,JPN,167,-1,+1,**Qual. Bengaluru W**,Lost in Bengaluru R32,,yes
380,60,60,,no,no,Çağla Büyükakçay,36,TUR,TUR,167,,-4,,,,no
381,283,283,,no,no,Caijsa Hennemann,24,SWE,SWE,167,,-4,,Lost in The Hague R32,,no
382,342,342,,no,no,Sandra Samir,28,EGY,EGY,167,+11,+6,,Lost in Sharm El Sheikh 3 F,,no
383,83,83,,no,no,Zhuoxuan Bai,23,CHN,CHN,165,,-4,,,,no
384,181,181,,no,no,Darya Astakhova,24,RUS,RUS,165,,-4,Antalya 7 R16,Lost in Antalya 6 R32,,yes
385,365,365,,no,no,Lucciana Perez Alarcon,20,PER,PER,165,,-4,,,,no
386,322,322,,no,no,Tatiana Pieri,26,ITA,ITA,164,,-3,,,,no
387,310,310,,no,no,Miriana Tona,31,ITA,ITA,164,,-3,,Lost in The Hague R32,,no
388,262,262,,no,no,Victoria Hu,23,USA,USA,163,+7,+3,,Lost in Qual. Midland R2,,no
389,280,280,,no,no,Ekaterina Kazionova,27,RUS,RUS,162,+5,+2,**Qual. Les Sables d'Olonne W**,Lost in Les Sables d'Olonne R32,,yes
390,351,351,,no,no,Astrid Lew Yan Foon,20,FRA,FRA,162,+20,+11,Les Sables d'Olonne R16**Qual. Les Sables d'Olonne W**174 272,,,yes
391,353,353,,no,no,Kira Pavlova,21,RUS,RUS,162,,-4,The Hague R16,,,yes
392,151,151,,no,no,Mariam Bolkvadze,28,GEO,GEO,161,,-4,,,,no
393,365,365,,no,no,Diletta Cherubini,23,ITA,ITA,161,,-4,,Lost in Bengaluru R32,,no
394,292,292,,no,no,Zhibek Kulambayeva,25,KAZ,KAZ,161,,-4,,,,no
395,343,343,,no,no,Saki Imamura,23,JPN,JPN,161,,-3,,,,no
396,357,357,,no,no,Denislava Glushkova,22,BUL,BUL,160,,,,Lost in Antalya 6 R32,,no
397,284,284,,no,no,Sahaja Yamalapalli,25,IND,IND,159,+19,+11,Bengaluru R16 168 247,,,yes
398,199,199,,no,no,Naiktha Bains,28,GBR,GBR,159,-7,-2,Oeiras 2 R16**Qual. Oeiras 2 W**171 269,,,yes
399,348,348,,no,no,Ikumi Yamazaki,24,JPN,JPN,159,,-2,,,,no
400,357,357,,no,no,Cristina Diaz Adrover,20,ESP,ESP,158,,-2,Manacor 2 R16,Lost in Manacor R32,,yes
401,314,314,,no,no,Yasmine Mansouri,24,FRA,FRA,157,+5,+3,**Qual. Oeiras 2 W**,Lost in Oeiras 2 R32,,yes
402,85,85,,no,no,Jodie Burrage,26,GBR,GBR,156,,-3,,,,no
403,154,154,,no,no,Amandine Hesse,33,FRA,FRA,155,,-1,,,,no
404,175,175,,no,no,Ayano Shimizu,27,JPN,JPN,155,,-1,,,,no
405,210,210,,no,no,Gergana Topalova,25,BUL,BUL,155,,-1,,Lost in Antalya 6 R32,,no
406,392,392,,no,no,Weronika Ewald,19,POL,POL,154,+8,+5,Macon R16 159 198,,,yes
407,253,253,,no,no,Sapfo Sakellaridi,22,GRE,GRE,154,+4,+3,Monastir 8 R16,Lost in Monastir 7 SF,,yes
408,147,147,,no,no,Destanee Aiava,25,AUS,AUS,152,-88,-48,,,,no
409,NCH (433),409,433,yes,yes,Kristiana Sidorova,19,RUS,RUS,152,+25,+15,Bengaluru R16**Qual. Bengaluru W**161 240,,,yes
410,399,399,,no,no,Vittoria Paganetti,19,ITA,ITA,152,,-2,,,,no
411,355,355,,no,no,Alexis Blokhina,21,USA,USA,152,,-2,,,,no
412,231,231,,no,no,Valeriya Strakhova,30,UKR,UKR,151,-7,-3,,Lost in Qual. Midland R1,,no
413,186,186,,no,no,Sofia Shapatava,37,GEO,GEO,151,-6,-2,,Lost in Antalya 6 R32 Lost in Altenkirchen R32,,no
414,371,371,,no,no,Antonia Schmidt,24,GER,GER,151,,-2,,,,no
415,347,347,,no,no,Martina Colmegna,29,ITA,ITA,150,-2,+1,,Lost in Antalya 6 R32 Lost in Altenkirchen R32,,no
416,395,395,,no,no,Zuzanna Pawlikowska,20,POL,POL,149,+6,+4,**Qual. Bengaluru W**,Lost in Bengaluru R32,,yes
417,56,56,,no,no,Patricia Maria Țig,31,ROU,ROU,148,,-2,,,,no
418,104,104,,no,no,Irina Bara,30,ROU,ROU,148,-32,-14,,,,no
419,417,417,,no,no,Hayu Kinoshita,19,JPN,JPN,148,,-2,,,,no
420,216,216,,no,no,Victoria Rodríguez,30,MEX,MEX,147,,-2,,,,no
421,NCH (436),421,436,yes,yes,Lamis Alhussein Abdel Aziz,27,EGY,EGY,147,+15,+11,**Sharm El Sheikh 3 W**,,,yes
422,293,293,,no,no,Zongyu Li,22,CHN,CHN,146,,-3,,Lost in Macon R32,,no
423,200,200,,no,no,Sofya Lansere,25,RUS,RUS,146,,-3,,,,no
424,372,372,,no,no,Martina Okáľová,28,SVK,SVK,144,-3,-1,,Lost in Las Vegas R32,,no
425,347,347,,no,no,Emily Appleton,26,GBR,GBR,143,,,,Lost in Oeiras 2 R32,,no
426,296,296,,no,no,Aneta Kučmová,25,CZE,CZE,143,,,**Qual. Altenkirchen W**,Lost in Altenkirchen R32,,yes
427,254,254,,no,no,Misaki Matsuda,27,JPN,JPN,143,+6,+5,**Qual. Bengaluru W**,Lost in Bengaluru R32,,yes
428,226,226,,no,no,Momoko Kobori,27,JPN,JPN,142,,-1,,,,no
429,250,250,,no,no,Nicole Fossa Huergo,30,ARG,ARG,141,-6,-3,,Lost in Bengaluru R32,,no
430,291,291,,no,no,Alana Smith,26,USA,USA,141,,+3,,Lost in Qual. Midland R2,,no
431,396,396,,no,no,Antonia Vergara Rivera,19,CHI,CHI,141,+1,+3,Antalya 7 R16,Lost in Antalya 6 R16,,yes
432,NCH (442),432,442,yes,yes,Jasmijn Gimbrère,24,NED,NED,141,+18,+14,Bengaluru R16**Qual. Bengaluru W**150 229,,,yes
433,265,265,,no,no,Priska Nugroho,22,INA,INA,140,,-5,,Lost in Bengaluru R32,,no
434,162,162,,no,no,Jiajing Lu,36,CHN,CHN,140,-3,+2,Monastir 8 R16,Lost in Monastir 7 QF,,yes
435,219,219,,no,no,Alice Tubello,25,FRA,FRA,137,,+1,Macon R32 142 186,,,yes
436,110,110,,no,no,Ylena In-Albon,26,SUI,SUI,137,-12,-7,,,,no
437,392,392,,no,no,Amelia Rajecki,23,GBR,GBR,136,+2,+1,**Qual. Altenkirchen W**,Lost in Altenkirchen R32,,yes
438,379,379,,no,no,Federica Urgesi,21,ITA,ITA,135,,,,,,no
439,431,431,,no,no,Alicia Dudeney,22,GBR,GBR,135,,+1,,Lost in Qual. Les Sables d'Olonne R1,,no
440,430,430,,no,no,Yufei Ren,19,CHN,CHN,134,+6,+5,Sharm El Sheikh 4 R16,Lost in Sharm El Sheikh 3 SF,,yes
441,430,430,,no,no,Victoria Allen,24,GBR,GBR,133,,+1,,,,no
442,400,400,,no,no,Anastasia Abbagnato,22,ITA,ITA,132,,+1,Las Vegas R32,,,yes
443,421,421,,no,no,Patcharin Cheapchandej,31,THA,THA,132,,+1,,,,no
444,435,435,,no,no,Aunchisa Chanta,23,THA,THA,132,,+1,,,,no
445,304,304,,no,no,Andreea Prisăcariu,26,ROU,ROU,130,-4,-3,Antalya 7 R16,Lost in Antalya 6 R32,,yes
446,190,190,,no,no,Maria Mateas,26,USA,USA,128,-17,-11,,,,no
447,404,404,,no,no,Mina Hodzic,23,GER,GER,128,+24,+11,Altenkirchen R16**Qual. Altenkirchen W**135 194,,,yes
448,157,157,,no,no,Lucija Ćirić Bagarić,22,CRO,CRO,128,,,,Lost in Qual. Oeiras 2 R1,,no
449,32,32,,no,no,Sara Sorribes Tormo,29,ESP,ESP,127,+2,+1,,Lost in Oeiras 2 R32,,no
450,266,266,,no,no,Mariia Tkacheva,24,RUS,RUS,127,+4,+1,,Lost in Qual. Midland R1,,no
451,361,361,,no,no,Stephanie Visscher,26,NED,NED,127,,-2,The Hague QF,,,yes
452,158,158,,no,no,Ekaterina Makarova,30,RUS,RUS,126,,,,,,no
453,379,379,,no,no,Thaisa Grana Pedretti,26,BRA,BRA,126,,,Palm Coast R16,,,yes
454,4,4,,no,no,Caroline Garcia,32,FRA,FRA,125,-17,-10,,,,no
455,205,205,,no,no,Xinxin Yao,22,CHN,CHN,125,+13,+7,Macon R16**Qual. Macon W**130 169,,,yes
456,445,445,,no,no,Britt Du Pree,19,NED,NED,125,,,The Hague R16,,,yes
457,418,418,,no,no,Julia Adams,26,USA,USA,125,,,,Lost in Monastir 7 R32 Lost in Qual. Altenkirchen R2,,no
458,240,240,,no,no,Weronika Falkowska,25,POL,POL,124,+35,+14,**Monastir 7 W**,,,yes
459,NCH (479),459,479,yes,yes,Rada Zolotareva,17,RUS,RUS,124,+75,+24,**Qual. Antalya 6 W**,Lost in Antalya 6 F,,yes
460,414,414,,no,no,Angella Okutoyi,22,KEN,KEN,124,,-2,,,,no
461,346,346,,no,no,Natsumi Kawaguchi,23,JPN,JPN,124,,-2,,,,no
462,421,421,,no,no,Ranah Stoiber,20,GBR,GBR,123,,-2,Antalya 7 R16,,,yes
463,455,455,,no,no,Mell Reasco González,23,ECU,ECU,123,,-2,Las Vegas R32,,,yes
464,437,437,,no,no,Fernanda Labrana,26,CHI,CHI,123,,-2,,,,no
465,200,200,,no,no,Tena Lukas,30,CRO,CRO,123,-10,-3,Antalya 7 R16**Qual. Antalya 6 W**,Lost in Antalya 6 R16,,yes
466,26,26,,no,no,Lauren Davis,32,USA,USA,121,,-3,,,,no
467,363,363,,no,no,Nahia Berecoechea,21,FRA,FRA,121,,-3,,Lost in Qual. Les Sables d'Olonne R1,,no
468,355,355,,no,no,Vaidehi Chaudhari,26,IND,IND,121,+7,+5,**Qual. Bengaluru W**,Lost in Bengaluru R32,,yes
469,442,442,,no,no,Emily Seibold,26,GER,GER,121,,-4,,,,no
470,395,395,,no,no,Lisa Zaar,25,SWE,SWE,120,,-4,,,,no
471,397,397,,no,no,Mathilde Lollia,25,FRA,FRA,118,,-2,,,,no
472,169,169,,no,no,Yuki Naito,25,JPN,JPN,117,,+1,,,,no
473,NCH (474),473,474,yes,yes,Jana Kovačková,15,CZE,CZE,117,,+1,,,,no
474,143,143,,no,no,Valentini Grammatikopoulou,29,GRE,GRE,117,-4,-1,,,,no
475,NCH (497),475,497,yes,yes,Yelyzaveta Kotliar,19,UKR,UKR,116,+24,+8,Antalya 7 R16**Qual. Antalya 6 W**,Lost in Antalya 6 QF,,yes
476,434,434,,no,no,Meiqi Guo,26,CHN,CHN,115,-4,-2,Monastir 8 R16,,,yes
477,427,427,,no,no,Ariana Arseneault,23,CAN,CAN,114,,-1,,Lost in The Hague R16,,no
478,473,473,,no,no,Carla Markus,19,ARG,ARG,114,,-1,,,,no
479,474,474,,no,no,Luca Udvardy,20,HUN,HUN,114,,-1,,,,no
480,477,477,,no,no,Maria Martinez Vaquero,24,ESP,ESP,114,,-1,,Lost in The Hague R32,,no
481,190,190,,no,no,Berfu Cengiz,26,TUR,TUR,113,,-1,,,,no
482,403,403,,no,no,Ruth Roura Llaverias,20,ESP,ESP,113,,-1,,Lost in Antalya 7 R32,,no
483,352,352,,no,no,Ella Mcdonald,20,GBR,GBR,113,,-1,Las Vegas R16,,,yes
484,339,339,,no,no,Diana Martynov,24,FRA,FRA,113,+69,+20,Les Sables d'Olonne R16**Qual. Les Sables d'Olonne W**125 223,,,yes
485,481,481,,no,no,Isis Louise van Den Broek,20,NED,NED,113,,-2,The Hague R16,,,yes
486,317,317,,no,no,Ilinca Amariei,23,ROU,ROU,113,,-2,,,,no
487,127,127,,no,no,Fangzhou Liu,30,CHN,CHN,113,,-2,,,,no
488,137,137,,no,no,Robin Anderson,32,USA,USA,113,,-2,,,,no
489,179,179,,no,no,Anastasia Kulikova,26,FIN,FIN,112,+15,+5,**Qual. Bengaluru W**,Lost in Bengaluru R32,,yes
490,294,294,,no,no,Madison Sieg,22,USA,USA,112,-23,-7,,Lost in The Hague R16,,no
491,464,464,,no,no,Varvara Panshina,20,RUS,RUS,112,,-2,,,,no
492,486,486,,no,no,Tahlia Kokkinis,17,AUS,AUS,111,,-2,,,,no
493,353,353,,no,no,Mayu Crossley,19,JPN,JPN,111,-5,-1,,,,no
494,466,466,,no,no,Ema Burgić Bucko,33,BIH,BIH,111,,-3,Las Vegas R32,,,yes
495,479,479,,no,no,Sara Dols,20,ESP,ESP,111,,-3,,,,no
496,435,435,,no,no,Jenny Lim,21,FRA,FRA,110,+14,+4,Macon R16 115 154,,,yes
497,485,485,,no,no,Jiaqi Wang,23,CHN,CHN,110,+3,+2,,Lost in Monastir 7 QF,,no
498,465,465,,no,no,Ekaterina Khayrutdinova,21,RUS,RUS,110,,-4,,,,no
499,463,463,,no,no,Rasheeda Mcadoo,30,USA,USA,110,+30,+9,Altenkirchen R16**Qual. Altenkirchen W**117 176,,,yes
500,456,456,,no,no,Alessandra Mazzola,26,ITA,ITA,109,,-5,,,,no
501,456,456,,no,no,Maria Urrutia,24,ARG,ARG,109,,-5,,,,no
502,403,403,,no,no,Radka Zelníčková,22,SVK,SVK,109,,-5,,Lost in Monastir 7 QF,,no
503,367,367,,no,no,Ayumi Koshiishi,25,JPN,JPN,109,-16,-3,,,,no
504,475,475,,no,no,Marie Vogt,21,GER,GER,109,,-6,,Lost in Qual. Altenkirchen R2,,no
505,300,300,,no,no,Shrivalli Bhamidipaty,24,IND,IND,108,+38,+12,Bengaluru R16 117 196,,,yes
506,499,499,,no,no,Ena Koike,19,JPN,JPN,108,,-5,,,,no
507,448,448,,no,no,Camilla Zanolini,22,ITA,ITA,108,,-5,,Lost in Qual. Altenkirchen R2,,no
508,482,482,,no,no,Josy Daems,19,GER,GER,108,,-5,,Lost in Altenkirchen R32,,no
509,NCH (514),509,514,yes,yes,Sofia Cabezas Dominguez,24,VEN,VEN,107,+10,+3,,Lost in Qual. Midland R2,,no
510,413,413,,no,no,Joelle Steur,21,GER,GER,107,,-5,,,,no
511,427,427,,no,no,Anja Stanković,20,SRB,SRB,107,,-4,,Lost in Antalya 7 R32,,no
512,380,380,,no,no,Oana Georgeta Simion,29,ROU,ROU,107,,-4,,Lost in Qual. Altenkirchen R2,,no
513,453,453,,no,no,Yaroslava Bartashevich,20,FRA,FRA,106,,-4,,Lost in Macon R32,,no
514,NCH (516),514,516,yes,yes,Gina Dittmann,23,GER,GER,106,+8,+3,,Lost in Manacor R32 Lost in Qual. Oeiras 2 R2,,no
515,440,440,,no,no,Noemi Basiletti,19,ITA,ITA,106,,-4,,Lost in Macon R32,,no
516,503,503,,no,no,Sarah van Emst,21,NED,NED,106,,-4,,,,no
517,356,356,,no,no,Ying Zhang,29,CHN,CHN,105,,-4,,,,no
518,466,466,,no,no,Alice Gillan,27,GBR,GBR,105,,-4,,Lost in Manacor R32,,no
519,518,518,,no,no,Maria Teixido Garcia,25,ESP,ESP,105,-1,+1,Manacor 2 R16,Lost in Manacor R16,,yes
520,296,296,,no,no,Daria Lodikova,29,RUS,RUS,104,,-5,,Lost in Qual. Antalya 6 R2,,no
521,331,331,,no,no,Georgia Crăciun,26,ROU,ROU,104,,-5,,,,no
522,405,405,,no,no,Pia Lovrič,23,SLO,SLO,104,,-5,Monastir 8 R16,,,yes
523,515,515,,no,no,Lidia Encheva,19,BUL,BUL,104,,-3,,,,no
524,503,503,,no,no,Katerina Tsygourova,25,SUI,SUI,103,+22,+7,Macon R16**Qual. Macon W**108 147,,,yes
525,342,342,,no,no,Maria Kozyreva,26,RUS,RUS,102,-4,-1,,,,no
526,395,395,,no,no,Maria Sara Popa,20,ROU,ROU,102,,-2,Antalya 7 R16,,,yes
527,494,494,,no,no,Anna Hertel,25,POL,POL,102,,-2,,,,no
528,188,188,,no,no,Sayaka Ishii,20,JPN,JPN,101,,-2,,,,no
529,410,410,,no,no,Ekaterina Ovcharenko,25,RUS,RUS,101,,-2,,,,no
530,491,491,,no,no,Jessica Bertoldo,33,ITA,ITA,101,+14,+5,**Qual. Antalya 6 W**,Lost in Antalya 6 R16,,yes
531,366,366,,no,no,Ekaterina Maklakova,21,RUS,RUS,101,,-3,,,,no
532,523,523,,no,no,Mio Mushika,20,JPN,JPN,101,,-2,,,,no
533,513,513,,no,no,Arianna Zucchini,22,ITA,ITA,100,,-2,,Lost in Monastir 7 R16,,no
534,456,456,,no,no,Ana Candiotto,21,BRA,BRA,100,,-2,,Lost in Macon R32,,no
535,515,515,,no,no,Julie Paštiková,17,CZE,CZE,100,,-2,,,,no
536,NCH (559),536,559,yes,yes,Isabella Serban,19,ITA,ITA,100,+23,+8,Macon R16**Qual. Macon W**105 144,,,yes
537,510,510,,no,no,Hannah Klugman,17,GBR,GBR,99,,-2,,Lost in The Hague R32,,no
538,221,221,,no,no,Shiho Akita,36,JPN,JPN,99,-32,-8,,,,no
